step,time,z,vz,KE
32833,3.28330000e+00,3.79456164e-01,-1.63629713e-01,1.33873415e-02
32834,3.28340000e+00,3.79439703e-01,-1.64610713e-01,1.35483435e-02
32835,3.28350000e+00,3.79423143e-01,-1.65591713e-01,1.37103078e-02
32836,3.28360000e+00,3.79406486e-01,-1.66572713e-01,1.38732344e-02
32837,3.28370000e+00,3.79389731e-01,-1.67553713e-01,1.40371234e-02
32838,3.28380000e+00,3.79372877e-01,-1.68534713e-01,1.42019748e-02
32839,3.28390000e+00,3.79355926e-01,-1.69515713e-01,1.43677885e-02
32840,3.28400000e+00,3.79338876e-01,-1.70496713e-01,1.45345646e-02
32841,3.28410000e+00,3.79321728e-01,-1.71477713e-01,1.47023031e-02
32842,3.28420000e+00,3.79304482e-01,-1.72458713e-01,1.48710039e-02
32843,3.28430000e+00,3.79287138e-01,-1.73439713e-01,1.50406671e-02
32844,3.28440000e+00,3.79269696e-01,-1.74420713e-01,1.52112926e-02
32845,3.28450000e+00,3.79252156e-01,-1.75401713e-01,1.53828805e-02
32846,3.28460000e+00,3.79234518e-01,-1.76382713e-01,1.55554308e-02
32847,3.28470000e+00,3.79216782e-01,-1.77363713e-01,1.57289434e-02
32848,3.28480000e+00,3.79198947e-01,-1.78344713e-01,1.59034184e-02
32849,3.28490000e+00,3.79181015e-01,-1.79325713e-01,1.60788557e-02
32850,3.28500000e+00,3.79162984e-01,-1.80306713e-01,1.62552554e-02
32851,3.28510000e+00,3.79144855e-01,-1.81287713e-01,1.64326175e-02
32852,3.28520000e+00,3.79126628e-01,-1.82268713e-01,1.66109419e-02
32853,3.28530000e+00,3.79108303e-01,-1.83249713e-01,1.67902287e-02
32854,3.28540000e+00,3.79089880e-01,-1.84230713e-01,1.69704779e-02
32855,3.28550000e+00,3.79071359e-01,-1.85211713e-01,1.71516894e-02
32856,3.28560000e+00,3.79052740e-01,-1.86192713e-01,1.73338632e-02
32857,3.28570000e+00,3.79034022e-01,-1.87173713e-01,1.75169995e-02
32858,3.28580000e+00,3.79015207e-01,-1.88154713e-01,1.77010981e-02
32859,3.28590000e+00,3.78996293e-01,-1.89135713e-01,1.78861590e-02
32860,3.28600000e+00,3.78977282e-01,-1.90116713e-01,1.80721823e-02
32861,3.28610000e+00,3.78958172e-01,-1.91097713e-01,1.82591680e-02
32862,3.28620000e+00,3.78938964e-01,-1.92078713e-01,1.84471161e-02
32863,3.28630000e+00,3.78919658e-01,-1.93059713e-01,1.86360265e-02
32864,3.28640000e+00,3.78900254e-01,-1.94040713e-01,1.88258992e-02
32865,3.28650000e+00,3.78880752e-01,-1.95021713e-01,1.90167343e-02
32866,3.28660000e+00,3.78861152e-01,-1.96002713e-01,1.92085318e-02
32867,3.28670000e+00,3.78841453e-01,-1.96983713e-01,1.94012917e-02
32868,3.28680000e+00,3.78821657e-01,-1.97964713e-01,1.95950139e-02
32869,3.28690000e+00,3.78801762e-01,-1.98945713e-01,1.97896984e-02
32870,3.28700000e+00,3.78781769e-01,-1.99926713e-01,1.99853453e-02
32871,3.28710000e+00,3.78761679e-01,-2.00907713e-01,2.01819546e-02
32872,3.28720000e+00,3.78741490e-01,-2.01888713e-01,2.03795263e-02
32873,3.28730000e+00,3.78721203e-01,-2.02869713e-01,2.05780603e-02
32874,3.28740000e+00,3.78700818e-01,-2.03850713e-01,2.07775567e-02
32875,3.28750000e+00,3.78680335e-01,-2.04831713e-01,2.09780154e-02
32876,3.28760000e+00,3.78659753e-01,-2.05812713e-01,2.11794365e-02
32877,3.28770000e+00,3.78639074e-01,-2.06793713e-01,2.13818199e-02
32878,3.28780000e+00,3.78618296e-01,-2.07774713e-01,2.15851657e-02
32879,3.28790000e+00,3.78597421e-01,-2.08755713e-01,2.17894739e-02
32880,3.28800000e+00,3.78576447e-01,-2.09736713e-01,2.19947445e-02
32881,3.28810000e+00,3.78555375e-01,-2.10717713e-01,2.22009774e-02
32882,3.28820000e+00,3.78534206e-01,-2.11698713e-01,2.24081726e-02
32883,3.28830000e+00,3.78512938e-01,-2.12679713e-01,2.26163302e-02
32884,3.28840000e+00,3.78491572e-01,-2.13660713e-01,2.28254502e-02
32885,3.28850000e+00,3.78470107e-01,-2.14641713e-01,2.30355325e-02
32886,3.28860000e+00,3.78448545e-01,-2.15622713e-01,2.32465772e-02
32887,3.28870000e+00,3.78426885e-01,-2.16603713e-01,2.34585843e-02
32888,3.28880000e+00,3.78405126e-01,-2.17584713e-01,2.36715537e-02
32889,3.28890000e+00,3.78383270e-01,-2.18565713e-01,2.38854855e-02
32890,3.28900000e+00,3.78361315e-01,-2.19546713e-01,2.41003797e-02
32891,3.28910000e+00,3.78339262e-01,-2.20527713e-01,2.43162362e-02
32892,3.28920000e+00,3.78317111e-01,-2.21508713e-01,2.45330550e-02
32893,3.28930000e+00,3.78294862e-01,-2.22489713e-01,2.47508363e-02
32894,3.28940000e+00,3.78272515e-01,-2.23470713e-01,2.49695799e-02
32895,3.28950000e+00,3.78250070e-01,-2.24451713e-01,2.51892858e-02
32896,3.28960000e+00,3.78227527e-01,-2.25432713e-01,2.54099541e-02
32897,3.28970000e+00,3.78204886e-01,-2.26413713e-01,2.56315848e-02
32898,3.28980000e+00,3.78182146e-01,-2.27394713e-01,2.58541778e-02
32899,3.28990000e+00,3.78159308e-01,-2.28375713e-01,2.60777332e-02
32900,3.29000000e+00,3.78136373e-01,-2.29356713e-01,2.63022510e-02
32901,3.29010000e+00,3.78113339e-01,-2.30337713e-01,2.65277311e-02
32902,3.29020000e+00,3.78090207e-01,-2.31318713e-01,2.67541736e-02
32903,3.29030000e+00,3.78066977e-01,-2.32299713e-01,2.69815784e-02
32904,3.29040000e+00,3.78043649e-01,-2.33280713e-01,2.72099456e-02
32905,3.29050000e+00,3.78020223e-01,-2.34261713e-01,2.74392752e-02
32906,3.29060000e+00,3.77996699e-01,-2.35242713e-01,2.76695671e-02
32907,3.29070000e+00,3.77973076e-01,-2.36223713e-01,2.79008214e-02
32908,3.29080000e+00,3.77949356e-01,-2.37204713e-01,2.81330380e-02
32909,3.29090000e+00,3.77925537e-01,-2.38185713e-01,2.83662170e-02
32910,3.29100000e+00,3.77901621e-01,-2.39166713e-01,2.86003584e-02
32911,3.29110000e+00,3.77877606e-01,-2.40147713e-01,2.88354621e-02
32912,3.29120000e+00,3.77853493e-01,-2.41128713e-01,2.90715282e-02
32913,3.29130000e+00,3.77829282e-01,-2.42109713e-01,2.93085566e-02
32914,3.29140000e+00,3.77804973e-01,-2.43090713e-01,2.95465474e-02
32915,3.29150000e+00,3.77780566e-01,-2.44071713e-01,2.97855006e-02
32916,3.29160000e+00,3.77756060e-01,-2.45052713e-01,3.00254162e-02
32917,3.29170000e+00,3.77731457e-01,-2.46033713e-01,3.02662940e-02
32918,3.29180000e+00,3.77706756e-01,-2.47014713e-01,3.05081343e-02
32919,3.29190000e+00,3.77681956e-01,-2.47995713e-01,3.07509369e-02
32920,3.29200000e+00,3.77657058e-01,-2.48976713e-01,3.09947019e-02
32921,3.29210000e+00,3.77632063e-01,-2.49957713e-01,3.12394292e-02
32922,3.29220000e+00,3.77606969e-01,-2.50938713e-01,3.14851189e-02
32923,3.29230000e+00,3.77581777e-01,-2.51919713e-01,3.17317710e-02
32924,3.29240000e+00,3.77556487e-01,-2.52900713e-01,3.19793854e-02
32925,3.29250000e+00,3.77531099e-01,-2.53881713e-01,3.22279622e-02
32926,3.29260000e+00,3.77505612e-01,-2.54862713e-01,3.24775013e-02
32927,3.29270000e+00,3.77480028e-01,-2.55843713e-01,3.27280028e-02
32928,3.29280000e+00,3.77454345e-01,-2.56824713e-01,3.29794667e-02
32929,3.29290000e+00,3.77428565e-01,-2.57805713e-01,3.32318929e-02
32930,3.29300000e+00,3.77402686e-01,-2.58786713e-01,3.34852815e-02
32931,3.29310000e+00,3.77376709e-01,-2.59767713e-01,3.37396324e-02
32932,3.29320000e+00,3.77350635e-01,-2.60748713e-01,3.39949457e-02
32933,3.29330000e+00,3.77324462e-01,-2.61729713e-01,3.42512214e-02
32934,3.29340000e+00,3.77298190e-01,-2.62710713e-01,3.45084594e-02
32935,3.29350000e+00,3.77271821e-01,-2.63691713e-01,3.47666598e-02
32936,3.29360000e+00,3.77245354e-01,-2.64672713e-01,3.50258226e-02
32937,3.29370000e+00,3.77218789e-01,-2.65653713e-01,3.52859477e-02
32938,3.29380000e+00,3.77192125e-01,-2.66634713e-01,3.55470352e-02
32939,3.29390000e+00,3.77165364e-01,-2.67615713e-01,3.58090850e-02
32940,3.29400000e+00,3.77138504e-01,-2.68596713e-01,3.60720972e-02
32941,3.29410000e+00,3.77111546e-01,-2.69577713e-01,3.63360718e-02
32942,3.29420000e+00,3.77084490e-01,-2.70558713e-01,3.66010087e-02
32943,3.29430000e+00,3.77057336e-01,-2.71539713e-01,3.68669080e-02
32944,3.29440000e+00,3.77030084e-01,-2.72520713e-01,3.71337696e-02
32945,3.29450000e+00,3.77002734e-01,-2.73501713e-01,3.74015936e-02
32946,3.29460000e+00,3.76975286e-01,-2.74482713e-01,3.76703800e-02
32947,3.29470000e+00,3.76947739e-01,-2.75463713e-01,3.79401287e-02
32948,3.29480000e+00,3.76920095e-01,-2.76444713e-01,3.82108398e-02
32949,3.29490000e+00,3.76892352e-01,-2.77425713e-01,3.84825132e-02
32950,3.29500000e+00,3.76864512e-01,-2.78406713e-01,3.87551490e-02
32951,3.29510000e+00,3.76836573e-01,-2.79387713e-01,3.90287472e-02
32952,3.29520000e+00,3.76808536e-01,-2.80368713e-01,3.93033077e-02
32953,3.29530000e+00,3.76780401e-01,-2.81349713e-01,3.95788306e-02
32954,3.29540000e+00,3.76752168e-01,-2.82330713e-01,3.98553158e-02
32955,3.29550000e+00,3.76723837e-01,-2.83311713e-01,4.01327635e-02
32956,3.29560000e+00,3.76695408e-01,-2.84292713e-01,4.04111734e-02
32957,3.29570000e+00,3.76666880e-01,-2.85273713e-01,4.06905458e-02
32958,3.29580000e+00,3.76638255e-01,-2.86254713e-01,4.09708804e-02
32959,3.29590000e+00,3.76609531e-01,-2.87235713e-01,4.12521775e-02
32960,3.29600000e+00,3.76580710e-01,-2.88216713e-01,4.15344369e-02
32961,3.29610000e+00,3.76551790e-01,-2.89197713e-01,4.18176587e-02
32962,3.29620000e+00,3.76522772e-01,-2.90178713e-01,4.21018428e-02
32963,3.29630000e+00,3.76493656e-01,-2.91159713e-01,4.23869893e-02
32964,3.29640000e+00,3.76464442e-01,-2.92140713e-01,4.26730982e-02
32965,3.29650000e+00,3.76435130e-01,-2.93121713e-01,4.29601694e-02
32966,3.29660000e+00,3.76405719e-01,-2.94102713e-01,4.32482030e-02
32967,3.29670000e+00,3.76376211e-01,-2.95083713e-01,4.35371989e-02
32968,3.29680000e+00,3.76346605e-01,-2.96064713e-01,4.38271572e-02
32969,3.29690000e+00,3.76316900e-01,-2.97045713e-01,4.41180779e-02
32970,3.29700000e+00,3.76287097e-01,-2.98026713e-01,4.44099609e-02
32971,3.29710000e+00,3.76257197e-01,-2.99007713e-01,4.47028063e-02
32972,3.29720000e+00,3.76227198e-01,-2.99988713e-01,4.49966141e-02
32973,3.29730000e+00,3.76197101e-01,-3.00969713e-01,4.52913842e-02
32974,3.29740000e+00,3.76166906e-01,-3.01950713e-01,4.55871166e-02
32975,3.29750000e+00,3.76136612e-01,-3.02931713e-01,4.58838115e-02
32976,3.29760000e+00,3.76106221e-01,-3.03912713e-01,4.61814687e-02
32977,3.29770000e+00,3.76075732e-01,-3.04893713e-01,4.64800882e-02
32978,3.29780000e+00,3.76045144e-01,-3.05874713e-01,4.67796701e-02
32979,3.29790000e+00,3.76014459e-01,-3.06855713e-01,4.70802144e-02
32980,3.29800000e+00,3.75983675e-01,-3.07836713e-01,4.73817210e-02
32981,3.29810000e+00,3.75952793e-01,-3.08817713e-01,4.76841900e-02
32982,3.29820000e+00,3.75921813e-01,-3.09798713e-01,4.79876214e-02
32983,3.29830000e+00,3.75890735e-01,-3.10779713e-01,4.82920151e-02
32984,3.29840000e+00,3.75859559e-01,-3.11760713e-01,4.85973712e-02
32985,3.29850000e+00,3.75828285e-01,-3.12741713e-01,4.89036896e-02
32986,3.29860000e+00,3.75796913e-01,-3.13722713e-01,4.92109704e-02
32987,3.29870000e+00,3.75765443e-01,-3.14703713e-01,4.95192136e-02
32988,3.29880000e+00,3.75733874e-01,-3.15684713e-01,4.98284191e-02
32989,3.29890000e+00,3.75702208e-01,-3.16665713e-01,5.01385870e-02
32990,3.29900000e+00,3.75670443e-01,-3.17646713e-01,5.04497172e-02
32991,3.29910000e+00,3.75638580e-01,-3.18627713e-01,5.07618098e-02
32992,3.29920000e+00,3.75606619e-01,-3.19608713e-01,5.10748648e-02
32993,3.29930000e+00,3.75574560e-01,-3.20589713e-01,5.13888821e-02
32994,3.29940000e+00,3.75542403e-01,-3.21570713e-01,5.17038618e-02
32995,3.29950000e+00,3.75510148e-01,-3.22551713e-01,5.20198039e-02
32996,3.29960000e+00,3.75477795e-01,-3.23532713e-01,5.23367083e-02
32997,3.29970000e+00,3.75445343e-01,-3.24513713e-01,5.26545751e-02
32998,3.29980000e+00,3.75412794e-01,-3.25494713e-01,5.29734042e-02
32999,3.29990000e+00,3.75380146e-01,-3.26475713e-01,5.32931957e-02
33000,3.30000000e+00,3.75347401e-01,-3.27456713e-01,5.36139495e-02
33001,3.30010000e+00,3.75314557e-01,-3.28437713e-01,5.39356658e-02
33002,3.30020000e+00,3.75281615e-01,-3.29418713e-01,5.42583443e-02
33003,3.30030000e+00,3.75248575e-01,-3.30399713e-01,5.45819853e-02
33004,3.30040000e+00,3.75215437e-01,-3.31380713e-01,5.49065886e-02
33005,3.30050000e+00,3.75182201e-01,-3.32361713e-01,5.52321542e-02
33006,3.30060000e+00,3.75148867e-01,-3.33342713e-01,5.55586823e-02
33007,3.30070000e+00,3.75115434e-01,-3.34323713e-01,5.58861726e-02
33008,3.30080000e+00,3.75081904e-01,-3.35304713e-01,5.62146254e-02
33009,3.30090000e+00,3.75048275e-01,-3.36285713e-01,5.65440405e-02
33010,3.30100000e+00,3.75014548e-01,-3.37266713e-01,5.68744180e-02
33011,3.30110000e+00,3.74980724e-01,-3.38247713e-01,5.72057578e-02
33012,3.30120000e+00,3.74946801e-01,-3.39228713e-01,5.75380600e-02
33013,3.30130000e+00,3.74912780e-01,-3.40209713e-01,5.78713245e-02
33014,3.30140000e+00,3.74878661e-01,-3.41190713e-01,5.82055514e-02
33015,3.30150000e+00,3.74844444e-01,-3.42171713e-01,5.85407407e-02
33016,3.30160000e+00,3.74810128e-01,-3.43152713e-01,5.88768923e-02
33017,3.30170000e+00,3.74775715e-01,-3.44133713e-01,5.92140063e-02
33018,3.30180000e+00,3.74741203e-01,-3.45114713e-01,5.95520827e-02
33019,3.30190000e+00,3.74706594e-01,-3.46095713e-01,5.98911214e-02
33020,3.30200000e+00,3.74671886e-01,-3.47076713e-01,6.02311225e-02
33021,3.30210000e+00,3.74637080e-01,-3.48057713e-01,6.05720859e-02
33022,3.30220000e+00,3.74602177e-01,-3.49038713e-01,6.09140117e-02
33023,3.30230000e+00,3.74567175e-01,-3.50019713e-01,6.12568999e-02
33024,3.30240000e+00,3.74532075e-01,-3.51000713e-01,6.16007504e-02
33025,3.30250000e+00,3.74496876e-01,-3.51981713e-01,6.19455633e-02
33026,3.30260000e+00,3.74461580e-01,-3.52962713e-01,6.22913385e-02
33027,3.30270000e+00,3.74426186e-01,-3.53943713e-01,6.26380761e-02
33028,3.30280000e+00,3.74390693e-01,-3.54924713e-01,6.29857761e-02
33029,3.30290000e+00,3.74355103e-01,-3.55905713e-01,6.33344384e-02
33030,3.30300000e+00,3.74319414e-01,-3.56886713e-01,6.36840631e-02
33031,3.30310000e+00,3.74283627e-01,-3.57867713e-01,6.40346501e-02
33032,3.30320000e+00,3.74247742e-01,-3.58848713e-01,6.43861995e-02
33033,3.30330000e+00,3.74211759e-01,-3.59829713e-01,6.47387113e-02
33034,3.30340000e+00,3.74175678e-01,-3.60810713e-01,6.50921854e-02
33035,3.30350000e+00,3.74139499e-01,-3.61791713e-01,6.54466219e-02
33036,3.30360000e+00,3.74103222e-01,-3.62772713e-01,6.58020208e-02
33037,3.30370000e+00,3.74066847e-01,-3.63753713e-01,6.61583820e-02
33038,3.30380000e+00,3.74030373e-01,-3.64734713e-01,6.65157055e-02
33039,3.30390000e+00,3.73993801e-01,-3.65715713e-01,6.68739915e-02
33040,3.30400000e+00,3.73957132e-01,-3.66696713e-01,6.72332398e-02
33041,3.30410000e+00,3.73920364e-01,-3.67677713e-01,6.75934504e-02
33042,3.30420000e+00,3.73883498e-01,-3.68658713e-01,6.79546235e-02
33043,3.30430000e+00,3.73846534e-01,-3.69639713e-01,6.83167588e-02
33044,3.30440000e+00,3.73809472e-01,-3.70620713e-01,6.86798566e-02
33045,3.30450000e+00,3.73772312e-01,-3.71601713e-01,6.90439167e-02
33046,3.30460000e+00,3.73735054e-01,-3.72582713e-01,6.94089391e-02
33047,3.30470000e+00,3.73697697e-01,-3.73563713e-01,6.97749240e-02
33048,3.30480000e+00,3.73660243e-01,-3.74544713e-01,7.01418711e-02
33049,3.30490000e+00,3.73622690e-01,-3.75525713e-01,7.05097807e-02
33050,3.30500000e+00,3.73585040e-01,-3.76506713e-01,7.08786526e-02
33051,3.30510000e+00,3.73547291e-01,-3.77487713e-01,7.12484869e-02
33052,3.30520000e+00,3.73509444e-01,-3.78468713e-01,7.16192835e-02
33053,3.30530000e+00,3.73471499e-01,-3.79449713e-01,7.19910425e-02
33054,3.30540000e+00,3.73433456e-01,-3.80430713e-01,7.23637638e-02
33055,3.30550000e+00,3.73395315e-01,-3.81411713e-01,7.27374475e-02
33056,3.30560000e+00,3.73357075e-01,-3.82392713e-01,7.31120936e-02
33057,3.30570000e+00,3.73318738e-01,-3.83373713e-01,7.34877020e-02
33058,3.30580000e+00,3.73280303e-01,-3.84354713e-01,7.38642728e-02
33059,3.30590000e+00,3.73241769e-01,-3.85335713e-01,7.42418060e-02
33060,3.30600000e+00,3.73203137e-01,-3.86316713e-01,7.46203015e-02
33061,3.30610000e+00,3.73164408e-01,-3.87297713e-01,7.49997594e-02
33062,3.30620000e+00,3.73125580e-01,-3.88278713e-01,7.53801796e-02
33063,3.30630000e+00,3.73086654e-01,-3.89259713e-01,7.57615622e-02
33064,3.30640000e+00,3.73047630e-01,-3.90240713e-01,7.61439072e-02
33065,3.30650000e+00,3.73008508e-01,-3.91221713e-01,7.65272145e-02
33066,3.30660000e+00,3.72969287e-01,-3.92202713e-01,7.69114842e-02
33067,3.30670000e+00,3.72929969e-01,-3.93183713e-01,7.72967162e-02
33068,3.30680000e+00,3.72890552e-01,-3.94164713e-01,7.76829106e-02
33069,3.30690000e+00,3.72851038e-01,-3.95145713e-01,7.80700674e-02
33070,3.30700000e+00,3.72811425e-01,-3.96126713e-01,7.84581865e-02
33071,3.30710000e+00,3.72771714e-01,-3.97107713e-01,7.88472680e-02
33072,3.30720000e+00,3.72731906e-01,-3.98088713e-01,7.92373118e-02
33073,3.30730000e+00,3.72691999e-01,-3.99069713e-01,7.96283180e-02
33074,3.30740000e+00,3.72651993e-01,-4.00050713e-01,8.00202866e-02
33075,3.30750000e+00,3.72611890e-01,-4.01031713e-01,8.04132175e-02
33076,3.30760000e+00,3.72571689e-01,-4.02012713e-01,8.08071108e-02
33077,3.30770000e+00,3.72531390e-01,-4.02993713e-01,8.12019665e-02
33078,3.30780000e+00,3.72490992e-01,-4.03974713e-01,8.15977845e-02
33079,3.30790000e+00,3.72450497e-01,-4.04955713e-01,8.19945649e-02
33080,3.30800000e+00,3.72409903e-01,-4.05936713e-01,8.23923076e-02
33081,3.30810000e+00,3.72369211e-01,-4.06917713e-01,8.27910127e-02
33082,3.30820000e+00,3.72328421e-01,-4.07898713e-01,8.31906802e-02
33083,3.30830000e+00,3.72287533e-01,-4.08879713e-01,8.35913100e-02
33084,3.30840000e+00,3.72246547e-01,-4.09860713e-01,8.39929022e-02
33085,3.30850000e+00,3.72205463e-01,-4.10841713e-01,8.43954567e-02
33086,3.30860000e+00,3.72164281e-01,-4.11822713e-01,8.47989736e-02
33087,3.30870000e+00,3.72123000e-01,-4.12803713e-01,8.52034529e-02
33088,3.30880000e+00,3.72081622e-01,-4.13784713e-01,8.56088945e-02
33089,3.30890000e+00,3.72040145e-01,-4.14765713e-01,8.60152985e-02
33090,3.30900000e+00,3.71998571e-01,-4.15746713e-01,8.64226648e-02
33091,3.30910000e+00,3.71956898e-01,-4.16727713e-01,8.68309935e-02
33092,3.30920000e+00,3.71915127e-01,-4.17708713e-01,8.72402846e-02
33093,3.30930000e+00,3.71873258e-01,-4.18689713e-01,8.76505380e-02
33094,3.30940000e+00,3.71831291e-01,-4.19670713e-01,8.80617538e-02
33095,3.30950000e+00,3.71789226e-01,-4.20651713e-01,8.84739320e-02
33096,3.30960000e+00,3.71747063e-01,-4.21632713e-01,8.88870725e-02
33097,3.30970000e+00,3.71704801e-01,-4.22613713e-01,8.93011753e-02
33098,3.30980000e+00,3.71662442e-01,-4.23594713e-01,8.97162406e-02
33099,3.30990000e+00,3.71619984e-01,-4.24575713e-01,9.01322682e-02
33100,3.31000000e+00,3.71577429e-01,-4.25556713e-01,9.05492581e-02
33101,3.31010000e+00,3.71534775e-01,-4.26537713e-01,9.09672104e-02
33102,3.31020000e+00,3.71492023e-01,-4.27518713e-01,9.13861251e-02
33103,3.31030000e+00,3.71449173e-01,-4.28499713e-01,9.18060022e-02
33104,3.31040000e+00,3.71406225e-01,-4.29480713e-01,9.22268416e-02
33105,3.31050000e+00,3.71363179e-01,-4.30461713e-01,9.26486433e-02
33106,3.31060000e+00,3.71320034e-01,-4.31442713e-01,9.30714074e-02
33107,3.31070000e+00,3.71276792e-01,-4.32423713e-01,9.34951339e-02
33108,3.31080000e+00,3.71233452e-01,-4.33404713e-01,9.39198228e-02
33109,3.31090000e+00,3.71190013e-01,-4.34385713e-01,9.43454740e-02
33110,3.31100000e+00,3.71146476e-01,-4.35366713e-01,9.47720875e-02
33111,3.31110000e+00,3.71102842e-01,-4.36347713e-01,9.51996635e-02
33112,3.31120000e+00,3.71059109e-01,-4.37328713e-01,9.56282017e-02
33113,3.31130000e+00,3.71015278e-01,-4.38309713e-01,9.60577024e-02
33114,3.31140000e+00,3.70971349e-01,-4.39290713e-01,9.64881654e-02
33115,3.31150000e+00,3.70927321e-01,-4.40271713e-01,9.69195908e-02
33116,3.31160000e+00,3.70883196e-01,-4.41252713e-01,9.73519785e-02
33117,3.31170000e+00,3.70838973e-01,-4.42233713e-01,9.77853286e-02
33118,3.31180000e+00,3.70794651e-01,-4.43214713e-01,9.82196410e-02
33119,3.31190000e+00,3.70750232e-01,-4.44195713e-01,9.86549159e-02
33120,3.31200000e+00,3.70705714e-01,-4.45176713e-01,9.90911530e-02
33121,3.31210000e+00,3.70661098e-01,-4.46157713e-01,9.95283526e-02
33122,3.31220000e+00,3.70616384e-01,-4.47138713e-01,9.99665145e-02
33123,3.31230000e+00,3.70571572e-01,-4.48119713e-01,1.00405639e-01
33124,3.31240000e+00,3.70526662e-01,-4.49100713e-01,1.00845725e-01
33125,3.31250000e+00,3.70481654e-01,-4.50081713e-01,1.01286774e-01
33126,3.31260000e+00,3.70436548e-01,-4.51062713e-01,1.01728786e-01
33127,3.31270000e+00,3.70391344e-01,-4.52043713e-01,1.02171759e-01
33128,3.31280000e+00,3.70346041e-01,-4.53024713e-01,1.02615695e-01
33129,3.31290000e+00,3.70300641e-01,-4.54005713e-01,1.03060594e-01
33130,3.31300000e+00,3.70255142e-01,-4.54986713e-01,1.03506455e-01
33131,3.31310000e+00,3.70209545e-01,-4.55967713e-01,1.03953278e-01
33132,3.31320000e+00,3.70163850e-01,-4.56948713e-01,1.04401063e-01
33133,3.31330000e+00,3.70118057e-01,-4.57929713e-01,1.04849811e-01
33134,3.31340000e+00,3.70072166e-01,-4.58910713e-01,1.05299521e-01
33135,3.31350000e+00,3.70026177e-01,-4.59891713e-01,1.05750194e-01
33136,3.31360000e+00,3.69980090e-01,-4.60872713e-01,1.06201829e-01
33137,3.31370000e+00,3.69933904e-01,-4.61853713e-01,1.06654426e-01
33138,3.31380000e+00,3.69887621e-01,-4.62834713e-01,1.07107986e-01
33139,3.31390000e+00,3.69841239e-01,-4.63815713e-01,1.07562508e-01
33140,3.31400000e+00,3.69794760e-01,-4.64796713e-01,1.08017992e-01
33141,3.31410000e+00,3.69748182e-01,-4.65777713e-01,1.08474439e-01
33142,3.31420000e+00,3.69701506e-01,-4.66758713e-01,1.08931848e-01
33143,3.31430000e+00,3.69654732e-01,-4.67739713e-01,1.09390220e-01
33144,3.31440000e+00,3.69607860e-01,-4.68720713e-01,1.09849554e-01
33145,3.31450000e+00,3.69560890e-01,-4.69701713e-01,1.10309850e-01
33146,3.31460000e+00,3.69513822e-01,-4.70682713e-01,1.10771108e-01
33147,3.31470000e+00,3.69466655e-01,-4.71663713e-01,1.11233329e-01
33148,3.31480000e+00,3.69419391e-01,-4.72644713e-01,1.11696513e-01
33149,3.31490000e+00,3.69372028e-01,-4.73625713e-01,1.12160658e-01
33150,3.31500000e+00,3.69324567e-01,-4.74606713e-01,1.12625766e-01
33151,3.31510000e+00,3.69277009e-01,-4.75587713e-01,1.13091837e-01
33152,3.31520000e+00,3.69229352e-01,-4.76568713e-01,1.13558869e-01
33153,3.31530000e+00,3.69181597e-01,-4.77549713e-01,1.14026864e-01
